frame_num;frame_epoch_time;ip_src;tcp_srcport;ip_ttl;ip_id;DF;tcp_tsval;tcp_seq;tcp_flags;tcp_stream;payload_len
55424;1569885839.160646;122.96.73.70;58503;51;0x00007d7d;1;1388154828.0;2911433393;0x00000002;1235;0
55426;1569885840.15704;122.96.73.70;58503;51;0x00007d7e;1;1388155078.0;2911433393;0x00000002;1235;0
55432;1569885840.864135;121.57.231.52;44348;53;0x000056e4;1;1388146936.0;3194562076;0x00000002;1236;0
105082;1569886818.9123058;175.42.3.243;57900;53;0x00009034;1;1388396754.0;512938214;0x00000002;2048;0
105169;1569886834.011068;175.42.3.243;37658;53;0x0000364e;1;1388400529.0;3327949279;0x00000002;2053;0
105285;1569886852.693971;175.42.3.243;53670;53;0x00004981;1;1388405200.0;2766809169;0x00000002;2059;0
105301;1569886863.228686;113.206.176.32;37756;53;0x0000aa8e;1;1388407834.0;3632318100;0x00000002;2061;0
40027;1569890287.717991;171.34.178.208;35633;52;0x00008122;1;1389258677.0;2701715095;0x00000002;1513;0
40159;1569890302.8245468;111.224.221.232;45492;53;0x0000f3a7;1;1389270753.0;3499386182;0x00000002;1518;0
40541;1569890348.481656;171.34.178.208;33684;52;0x00000efd;1;1389273868.0;532852209;0x00000002;1526;0
40620;1569890358.563761;171.34.178.208;38892;52;0x0000408a;1;1389276389.0;1887497327;0x00000002;1530;0
68549;1569890729.7072659;123.158.49.236;48172;53;0x0000001f;1;1389377532.0;236206051;0x00000002;2112;0
68613;1569890744.826518;116.249.23.47;55658;52;0x0000358a;1;1389374831.0;1621891301;0x00000002;2115;0
70053;1569890857.7416391;116.249.23.47;39166;52;0x0000f044;1;1389403063.0;305818611;0x00000002;2172;0
70088;1569890867.847881;110.80.155.59;43508;53;0x00008887;1;1389405596.0;2558536987;0x00000002;2173;0
70100;1569890868.8468711;110.80.155.59;43508;53;0x00008888;1;1389405846.0;2558536987;0x00000002;2173;0
25541;1569891848.146589;121.57.226.99;49546;53;0x000000ea;1;1389657133.0;3784670407;0x00000002;532;0
25576;1569891849.143576;121.57.226.99;49546;53;0x000000eb;1;1389657383.0;3784670407;0x00000002;532;0
28444;1569891851.146607;121.57.226.99;49546;53;0x000000ec;1;1389657884.0;3784670407;0x00000002;532;0
35033;1569891867.231442;121.57.226.99;55938;53;0x000083e7;1;1389661906.0;902434101;0x00000002;759;0
36582;1569891883.467503;106.45.0.158;32932;53;0x000071dd;1;1389659520.0;1959261277;0x00000002;780;0
36719;1569891893.531614;106.45.0.158;37612;53;0x00003591;1;1389662035.0;3775773378;0x00000002;781;0
39627;1569892090.368538;112.230.44.194;52542;55;0x00003dba;1;1100731906.0;2803166136;0x00000002;863;0
85340;1569894375.016954;27.224.137.156;53458;53;0x00009cfa;1;1390288797.0;3421471591;0x00000002;2079;0
85576;1569894390.0901172;58.249.100.133;34986;53;0x00000b24;1;1390284240.0;3061712628;0x00000002;2082;0
85692;1569894418.7533562;27.224.137.156;56520;53;0x000049f9;1;1390299730.0;2637038507;0x00000002;2087;0
85798;1569894428.821366;27.224.137.156;35472;53;0x0000f564;1;1390302248.0;2420613452;0x00000002;2090;0
2661;1569894814.4477022;121.57.224.243;55130;53;0x00006ef4;1;1390392250.0;2919095630;0x00000002;205;0
2710;1569894829.546537;121.57.224.243;35202;53;0x000046c5;1;1390396023.0;1378911410;0x00000002;209;0
2814;1569894844.5975351;113.128.105.200;57770;53;0x00000a4e;1;1390406263.0;3927957561;0x00000002;215;0
2837;1569894854.629233;113.128.105.200;36372;53;0x0000f563;1;1390408771.0;4063953184;0x00000002;217;0
39523;1569895699.443362;222.82.56.137;27792;53;0x00000207;1;1390611578.0;3836219005;0x00000002;1099;0
39627;1569895701.956558;222.82.56.137;29120;53;0x00002dfd;1;1390612206.0;845554451;0x00000002;1105;0
49256;1569896065.639357;119.118.19.39;56142;52;0x00001cbd;1;1390705064.0;187262229;0x00000002;1308;0
49413;1569896080.692823;121.57.224.71;55268;53;0x00001a30;1;1390715271.0;170965943;0x00000002;1314;0
49443;1569896081.685853;121.57.224.71;55268;53;0x00001a31;1;1390715521.0;170965943;0x00000002;1314;0
49709;1569896118.26283;119.118.19.39;54820;52;0x0000cc68;1;1390718219.0;2394448227;0x00000002;1324;0
49721;1569896128.3295732;211.97.16.104;59762;53;0x00004a31;1;1390720728.0;636288233;0x00000002;1326;0
68978;1569896614.608403;121.57.230.142;49448;53;0x00007ffd;1;1390848747.0;1725486358;0x00000002;1594;0
69077;1569896629.721176;116.54.98.242;33132;52;0x0000abb5;1;1390846070.0;1924139971;0x00000002;1596;0
69241;1569896644.852545;116.54.98.242;40026;52;0x00005ae3;1;1390849853.0;1507194334;0x00000002;1599;0
69893;1569896654.9855928;116.54.98.242;44894;52;0x000085f3;1;1390852386.0;3871096017;0x00000002;1647;0
75254;1569897180.863865;182.138.158.154;42302;53;0x0000c1aa;1;1391004168.0;3536178082;0x00000002;1825;0
75589;1569897195.981752;119.96.106.126;49690;53;0x0000fda8;1;1390991026.0;3599641370;0x00000002;1833;0
76090;1569897211.0769722;182.138.158.154;56684;53;0x0000ac5b;1;1391011720.0;2832960467;0x00000002;1836;0
76638;1569897221.376245;182.138.158.154;32888;53;0x0000f670;1;1391014295.0;3159738343;0x00000002;1869;0
87696;1569897708.166943;175.184.164.129;47582;53;0x000068d7;1;1391122135.0;1492827648;0x00000002;2114;0
88257;1569897723.4701538;106.45.0.255;35814;53;0x0000b913;1;1391119511.0;4060378500;0x00000002;2129;0
108635;1569897861.267719;119.39.47.151;45078;52;0x0000b063;1;1391160412.0;3159219263;0x00000002;2301;0
108794;1569897872.34025;119.39.47.151;58862;52;0x0000d4c6;1;1391163181.0;4245332726;0x00000002;2307;0
53756;1569899030.474793;58.249.98.54;36592;53;0x0000e49a;1;1391449654.0;2193830572;0x00000002;697;0
53847;1569899045.57529;116.252.2.177;41352;52;0x00009f83;1;1391470353.0;147044498;0x00000002;702;0
53851;1569899046.576765;116.252.2.177;41352;52;0x00009f84;1;1391470603.0;147044498;0x00000002;702;0
59778;1569899173.324724;222.94.140.121;52510;55;0x000079bf;1;1391502297.0;2917194342;0x00000002;840;0
60040;1569899174.3380098;222.94.140.121;52510;55;0x000079c0;1;1391502547.0;2917194342;0x00000002;840;0
61430;1569899186.039313;222.94.140.121;56176;55;0x000032d9;1;1391505475.0;3998384794;0x00000002;898;0
61491;1569899187.0383859;222.94.140.121;56176;55;0x000032da;1;1391505725.0;3998384794;0x00000002;898;0
61574;1569899189.044162;222.94.140.121;56176;55;0x000032db;1;1391506227.0;3998384794;0x00000002;898;0
67350;1569899319.18872;119.39.47.127;46872;53;0x0000bc3d;1;3646912867.0;1541588318;0x00000002;1015;0
76153;1569899503.7748837;219.140.116.105;58858;53;0x00007cb0;1;1391567983.0;2917325023;0x00000002;1127;0
76155;1569899504.77936;219.140.116.105;58858;53;0x00007cb1;1;1391568233.0;2917325023;0x00000002;1127;0
76188;1569899519.869791;219.140.116.105;37936;53;0x0000cd96;1;1391572005.0;4245846451;0x00000002;1129;0
76933;1569899636.389964;119.118.26.226;59946;52;0x0000337a;1;1391601138.0;807540360;0x00000002;1154;0
76947;1569899646.437781;119.118.26.226;36302;52;0x00009bfa;1;1391603650.0;1169208376;0x00000002;1155;0
77636;1569899802.9477959;171.36.142.200;51340;52;0x00007bcb;1;1391642773.0;987607902;0x00000002;1193;0
78269;1569899818.7886841;27.224.137.65;49612;53;0x000017a1;1;1391663664.0;2953710993;0x00000002;1214;0
79854;1569899833.841289;123.163.114.62;56888;53;0x00006c2f;1;1391667429.0;4204152010;0x00000002;1254;0
80035;1569899843.885872;123.163.114.62;32888;53;0x00004c81;1;1391669940.0;1187872309;0x00000002;1259;0
82515;1569900164.6899948;113.200.72.194;54118;52;0x0000b69e;1;1391729842.0;207333932;0x00000002;1359;0
82607;1569900179.747658;113.200.72.194;34368;52;0x0000a293;1;1391733606.0;3961555445;0x00000002;1364;0
83310;1569900194.8207939;113.200.72.194;42444;52;0x0000212c;1;1391737372.0;4280425264;0x00000002;1383;0
83321;1569900204.873818;113.200.72.194;48056;52;0x00005cf1;1;1391739888.0;4286717697;0x00000002;1384;0
111607;1569900545.948272;113.200.71.106;46590;53;0x000053a3;1;1391823230.0;3367426781;0x00000002;1824;0
112067;1569900561.009882;122.96.29.241;39842;52;0x000029a5;1;1391835302.0;2965934339;0x00000002;1829;0
112078;1569900562.027443;122.96.29.241;39842;52;0x000029a6;1;1391835553.0;2965934339;0x00000002;1829;0
112268;1569900577.901433;113.200.71.106;59918;53;0x0000531e;1;1391831217.0;3984718767;0x00000002;1831;0
112394;1569900587.952209;113.200.71.106;36066;53;0x0000d3d6;1;1391833732.0;3483394386;0x00000002;1835;0
43898;1569902565.241664;119.39.46.143;37690;52;0x000078f3;1;1392350273.0;876735666;0x00000002;711;0
43904;1569902566.231032;119.39.46.143;37690;52;0x000078f4;1;1392350523.0;876735666;0x00000002;711;0
43931;1569902582.627234;171.116.83.197;56966;55;0x0000c6a3;1;1392337691.0;4288652728;0x00000002;714;0
44873;1569902610.5250509;119.39.46.143;56274;52;0x0000b9d1;1;1392361595.0;2957474218;0x00000002;734;0
44882;1569902621.280804;119.39.46.143;33604;52;0x0000db2a;1;1392364285.0;3069841879;0x00000002;736;0
44886;1569902622.291091;119.39.46.143;33604;52;0x0000db2b;1;1392364535.0;3069841879;0x00000002;736;0
7676;1569905750.887303;175.184.167.236;36934;53;0x00008c98;1;1393132839.0;1412040890;0x00000002;178;0
7693;1569905766.925766;221.197.252.10;50698;53;0x0000896b;1;1393130367.0;4282512367;0x00000002;181;0
14847;1569906014.728531;116.252.2.177;51776;52;0x0000188d;1;1393192326.0;3197203723;0x00000002;308;0
14905;1569906024.8457708;116.252.2.177;57388;52;0x0000c3f8;1;1393194857.0;3552425105;0x00000002;310;0
85210;1569906436.66027;124.90.50.160;45722;53;0x000005c3;1;1393304240.0;1457923955;0x00000002;775;0
85235;1569906437.709147;124.90.50.160;45722;53;0x000005c4;1;1393304490.0;1457923955;0x00000002;775;0
85321;1569906454.516263;221.13.12.219;40572;52;0x000076a0;1;1393302014.0;2056089438;0x00000002;777;0
85325;1569906455.452919;221.13.12.219;40572;52;0x000076a1;1;1393302264.0;2056089438;0x00000002;777;0
85331;1569906457.35581;221.13.12.219;40572;52;0x000076a2;1;1393302765.0;2056089438;0x00000002;777;0
85844;1569906520.6930041;116.252.0.250;60108;52;0x00007b8d;1;3648713226.0;740395399;0x00000002;797;0
86018;1569906563.702126;221.13.12.219;40760;51;0x0000f99c;1;1393329555.0;751991823;0x00000002;804;0
86034;1569906574.315873;221.13.12.219;47144;51;0x0000f81e;1;1393332222.0;1311406048;0x00000002;806;0
86038;1569906575.31639;221.13.12.219;47144;51;0x0000f81f;1;1393332472.0;1311406048;0x00000002;806;0
98295;1569907035.759488;175.184.167.75;56266;52;0x0000b9e0;1;1393467830.0;1007818838;0x00000002;1081;0
99376;1569907057.829746;123.191.157.128;56478;52;0x00008086;1;1393456496.0;3495489045;0x00000002;1108;0
159406;1569908277.721734;121.57.229.99;34476;53;0x000005bc;1;1393761462.0;29301002;0x00000002;2218;0
159415;1569908292.787603;121.57.229.99;42756;53;0x0000078d;1;1393765230.0;1825058019;0x00000002;2219;0
159698;1569908371.1218061;182.242.106.161;34852;52;0x0000138d;1;1393801719.0;2012326522;0x00000002;2235;0
159713;1569908381.260241;182.242.106.161;39824;52;0x00007323;1;1393804251.0;935964920;0x00000002;2236;0
164375;1569908554.8962362;221.213.75.56;49932;52;0x00003c43;1;1393827354.0;3482329689;0x00000002;2407;0
165066;1569908570.049402;221.213.75.56;36620;52;0x0000cd5f;1;1393831142.0;1885462969;0x00000002;2438;0
165565;1569908635.527248;113.206.179.232;39394;53;0x0000616a;1;1393847516.0;3639217590;0x00000002;2454;0
165609;1569908645.6244771;113.206.179.232;48478;52;0x00007070;1;1393850040.0;1100023496;0x00000002;2456;0
16961;1569909479.7587218;171.116.44.122;56595;55;0x0000d322;1;1394061985.0;2820891011;0x00000002;390;0
17189;1569909494.802759;171.116.44.122;36224;55;0x00003003;1;1394065748.0;3624005975;0x00000002;397;0
17235;1569909509.8603172;171.116.44.122;43922;55;0x0000f4ce;1;1394069510.0;1179526344;0x00000002;402;0
17325;1569909519.931099;171.116.44.122;48988;55;0x00009512;1;1394072028.0;1560628430;0x00000002;405;0
52204;1569910195.0651972;222.82.60.96;6228;53;0x00000666;1;1394243859.0;1436778108;0x00000002;1129;0
56345;1569910349.457736;124.235.138.30;36312;53;0x0000c4a4;1;1394276013.0;4109251081;0x00000002;1222;0
56347;1569910350.454664;124.235.138.30;36312;53;0x0000c4a5;1;1394276263.0;4109251081;0x00000002;1222;0
56350;1569910352.456568;124.235.138.30;36312;53;0x0000c4a6;1;1394276764.0;4109251081;0x00000002;1222;0
56377;1569910362.468991;124.235.138.30;41244;53;0x00009802;1;1394279267.0;3687684961;0x00000002;1224;0
56381;1569910363.4641228;124.235.138.30;41244;53;0x00009803;1;1394279517.0;3687684961;0x00000002;1224;0
7004;1569913223.9760852;182.88.76.27;35054;52;0x0000f202;1;1394992498.0;83302256;0x00000002;240;0
7239;1569913239.0891092;113.58.241.84;48328;51;0x000042a6;1;1395004808.0;1011046190;0x00000002;245;0
12083;1569913272.661032;182.88.76.27;50080;52;0x00004e60;1;1395004883.0;4109720499;0x00000002;336;0
15220;1569913282.795135;182.88.76.27;55298;52;0x00007b84;1;1395007423.0;2013946939;0x00000002;364;0
58132;1569914126.484711;171.34.176.42;51158;52;0x00005157;1;1106240925.0;2880025802;0x00000002;899;0
72302;1569914341.297875;175.152.111.70;46198;53;0x000021c9;1;1395280418.0;472017899;0x00000002;1083;0
72307;1569914342.296798;175.152.111.70;46198;53;0x000021ca;1;1395280668.0;472017899;0x00000002;1083;0
72476;1569914357.7977378;106.45.0.174;53402;53;0x0000d4e4;1;1395278099.0;3033175543;0x00000002;1086;0
72575;1569914372.8568108;106.45.0.174;59654;53;0x000010e3;1;1395281866.0;1538219817;0x00000002;1091;0
72629;1569914382.915175;106.45.0.174;35336;53;0x0000639e;1;1395284380.0;3682810370;0x00000002;1093;0
92068;1569915082.196912;150.255.6.233;37362;52;0x0000c63c;1;1395465647.0;2640567187;0x00000002;1439;0
92153;1569915097.2888489;150.255.6.233;44656;52;0x000019d4;1;1395469422.0;2965124538;0x00000002;1445;0
94725;1569915112.3967788;116.252.0.250;57876;52;0x0000add4;1;1395466742.0;4245130274;0x00000002;1466;0
94768;1569915122.500415;116.252.0.250;34460;52;0x0000e41b;1;1395469270.0;408211405;0x00000002;1468;0
94978;1569915165.133537;119.39.47.213;58738;52;0x0000d554;1;1395486325.0;2514795297;0x00000002;1478;0
95042;1569915180.2054782;119.39.47.213;38000;52;0x0000917d;1;1395490092.0;3092966481;0x00000002;1479;0
95158;1569915195.275464;119.39.47.213;45352;52;0x0000f81e;1;1395493860.0;752317434;0x00000002;1488;0
95180;1569915205.349944;119.39.47.213;49604;52;0x00000400;1;1395496377.0;2394198457;0x00000002;1491;0
96890;1569919026.9356098;124.235.138.177;46444;53;0x000008d0;1;1396465699.0;2290510067;0x00000002;1882;0
96954;1569919042.034992;124.235.138.177;52000;53;0x00002de7;1;1396469473.0;3773252358;0x00000002;1885;0
99435;1569919182.877952;60.208.211.190;50820;55;0x0000c5d8;1;1396487754.0;1523938194;0x00000002;1944;0
99466;1569919192.9073012;60.208.211.190;58916;55;0x000021b2;1;1396490261.0;26010023;0x00000002;1947;0
8781;1569920034.057758;221.213.75.103;57288;52;0x0000dd17;1;1396695244.0;577781211;0x00000002;229;0
8834;1569920049.2011468;221.213.75.103;36610;52;0x0000791c;1;1396699031.0;2906297995;0x00000002;232;0
9020;1569920064.3100429;27.16.221.9;60760;53;0x0000a67e;1;1396711109.0;483899579;0x00000002;241;0
9053;1569920074.376552;27.16.221.9;37528;53;0x00006be0;1;1396713624.0;4109714296;0x00000002;243;0
10961;1569920220.006456;150.255.0.186;58236;52;0x00008664;1;1396747028.0;1979788656;0x00000002;344;0
11008;1569920231.087241;150.255.0.186;39370;51;0x0000a53d;1;1396749800.0;1246761426;0x00000002;345;0
27476;1569921247.2044;112.66.101.194;60054;53;0x0000a680;1;257632058.0;4037837242;0x00000002;863;0
54038;1569921908.481284;221.234.239.224;55880;53;0x0000324b;1;1397165771.0;4175969408;0x00000002;1378;0
54044;1569921909.9005911;175.184.166.120;45780;52;0x0000d5ae;1;1397172583.0;3036872128;0x00000002;1379;0
54049;1569921910.009593;221.234.239.224;56634;53;0x0000e25b;1;1397166152.0;4095668755;0x00000002;1381;0
118170;1569922619.911799;150.255.6.90;58302;52;0x0000f84e;1;1397363935.0;975826065;0x00000002;2857;0
118213;1569922635.003736;124.235.138.154;55620;53;0x000092ab;1;1397350753.0;1326281674;0x00000002;2860;0
118431;1569922653.0631049;124.235.138.154;36598;53;0x0000eef4;1;1397355268.0;1441340912;0x00000002;2866;0
118496;1569922663.145942;124.235.138.154;41840;53;0x00003536;1;1397357786.0;283363820;0x00000002;2868;0
118604;1569922687.450367;222.94.163.207;48624;55;0x0000c312;1;1397366968.0;963896234;0x00000002;2873;0
118608;1569922688.4436631;222.94.163.207;48624;55;0x0000c313;1;1397367218.0;963896234;0x00000002;2873;0
118634;1569922703.472359;119.39.46.217;38354;52;0x0000470c;1;1397364517.0;2658029609;0x00000002;2876;0
120184;1569922720.4221468;222.94.163.207;32967;55;0x00007ecc;1;1397375213.0;2803318305;0x00000002;2943;0
121538;1569922731.0507689;222.94.163.207;36684;55;0x000050ab;1;1397377871.0;2195987428;0x00000002;2993;0
121591;1569922732.048161;222.94.163.207;36684;55;0x000050ac;1;1397378121.0;2195987428;0x00000002;2993;0
41310;1569924012.0335228;123.191.128.216;50760;52;0x0000ae7f;1;1397689748.0;1202234084;0x00000002;625;0
41769;1569924020.409374;112.193.170.227;33296;53;0x0000fc28;1;1397693743.0;66904327;0x00000002;635;0
42092;1569924027.0761971;123.191.128.216;59458;52;0x00008c0f;1;1397693508.0;2577371211;0x00000002;643;0
42225;1569924035.482483;223.166.75.41;48232;55;0x00009f99;1;1397703963.0;2786056834;0x00000002;645;0
44413;1569924079.252168;182.138.215.36;57710;53;0x00004e85;1;1397706543.0;2938962346;0x00000002;659;0
44502;1569924089.363151;182.138.215.36;35142;53;0x00003602;1;1397709071.0;781807373;0x00000002;660;0
60857;1569924218.009982;110.177.85.176;49178;53;0x00004cc5;1;1397749593.0;3166682012;0x00000002;940;0
61832;1569924228.098145;110.177.85.176;54236;53;0x0000d1a9;1;1397752116.0;366399645;0x00000002;967;0
71696;1569924498.715918;58.248.201.249;46894;53;0x00000dbe;1;1397811418.0;834528612;0x00000002;1200;0
71748;1569924513.7753859;180.95.231.201;60232;51;0x0000f7f2;1;1397823489.0;3001020403;0x00000002;1205;0
72276;1569924653.5707948;121.57.231.191;48314;53;0x0000fa19;1;1397850132.0;1947105805;0x00000002;1228;0
72278;1569924654.570176;121.57.231.191;48314;53;0x0000fa1a;1;1397850382.0;1947105805;0x00000002;1228;0
72295;1569924664.6020222;121.57.231.191;52350;53;0x0000093f;1;1397852888.0;3068494823;0x00000002;1231;0
72297;1569924665.601075;121.57.231.191;52350;53;0x00000940;1;1397853138.0;3068494823;0x00000002;1231;0
74160;1569924925.3492658;116.54.98.190;59946;52;0x0000e0c1;1;1397923363.0;809598690;0x00000002;1319;0
74250;1569924940.861594;116.54.98.190;39990;52;0x00001f7f;1;1397927243.0;51950132;0x00000002;1327;0
74850;1569925095.6553102;123.160.172.82;33390;53;0x00006bfc;1;1397982880.0;1070787932;0x00000002;1374;0
74866;1569925105.6865351;123.160.172.82;38140;53;0x00001b1b;1;1397985390.0;3690302325;0x00000002;1376;0
133645;1569926774.290305;171.118.225.219;37952;55;0x000056c1;1;1025286549.0;1855649620;0x00000002;2545;0
142039;1569927007.35986;124.235.138.154;58090;53;0x00007e2f;1;1398438580.0;3217097883;0x00000002;2690;0
426;1569927022.424422;124.235.138.219;42594;53;0x0000596c;1;1398450640.0;3089428668;0x00000002;35;0
1141;1569927037.6067822;124.235.138.154;49586;53;0x00003655;1;1398446140.0;2516430441;0x00000002;95;0
1435;1569927047.669082;124.235.138.154;56216;53;0x0000695c;1;1398448657.0;899861325;0x00000002;103;0
5371;1569927458.419283;211.97.19.31;35960;53;0x0000e6f3;1;1398553250.0;2192628817;0x00000002;276;0
5544;1569927473.487593;171.34.176.156;45088;52;0x0000cfb9;1;1398563467.0;2159586610;0x00000002;284;0
5598;1569927488.633386;171.34.176.156;54558;52;0x000009da;1;1398567254.0;3769399436;0x00000002;286;0
5631;1569927498.727666;171.34.176.156;60892;52;0x000071b0;1;1398569777.0;1474824833;0x00000002;288;0
21462;1569928070.9207191;36.32.3.5;54514;51;0x0000faa3;1;1398704463.0;2091742188;0x00000002;629;0
21582;1569928085.973027;111.224.235.241;49764;53;0x0000904d;1;1398716541.0;78194736;0x00000002;634;0
21638;1569928101.0685549;36.32.3.5;39928;51;0x000013ea;1;1398712000.0;2149365034;0x00000002;637;0
21719;1569928112.135978;36.32.3.5;44842;51;0x00001c78;1;1398714766.0;724741347;0x00000002;643;0
39461;1569928472.3091972;222.79.48.38;53362;53;0x00001979;1;3654201139.0;1209382474;0x00000002;974;0
11730;1569931039.312041;113.128.104.91;37324;53;0x0000f2db;1;1399446567.0;1921003260;0x00000002;319;0
14981;1569931054.35168;113.24.86.42;42894;53;0x0000282b;1;1399458622.0;327295765;0x00000002;343;0
28025;1569931136.188661;113.24.86.42;36574;53;0x0000b4e4;1;1399479091.0;1961422807;0x00000002;461;0
